"N","Код","Найменування","Собіварт.","Націнка","Ціна","Ш/В/С","К-сть","Сума 1","Сума 2"
"33","4820027551769","Сушка мак 375г Bublini","64.00","25.00","80.00","0","1.00","64.00","80.00"
"34","4820027554630","сушка солена 375г","58.00","35.00","78.00","0","2.00","116.00","156.00"
"35","4820042178224","Зефір у глазурі Стимул 400г","82.00","30.49","107.00","0","0.00","0.00","0.00"
"36","4820042179030","Зефір грушевий зі смаком груші 0,32","59.06","40.00","83.00","0","1.00","59.06","83.00"
"37","4820042179450","Зефір зі смаком банана та полуниці 0,32","62.18","40.00","88.00","0","1.00","62.18","88.00"
"38","4820078263826","Зефір жако ваговий біло-рожевий 3кг фасований по 1 шт","183.00","35.00","250.00","1","0.00","0.00","0.00"
"39","4820091630773","Соломка солодка Vladka Грандем 200г","18.00","50.00","27.00","0","14.00","252.00","378.00"
"40","4820091630780","Соломка солона Vladka Грандем 200г","18.00","50.00","27.00","0","9.00","162.00","243.00"
"41","4820113571480","Бамбей молочний пристиж","172.00","35.00","232.00","1","0.39","67.08","90.48"
"42","4820113571770","Бамбей  шоколадний пристиж","172.00","35.00","235.00","1","0.00","0.00","0.00"
"43","4820132923239","Печиво колобок ківі галіція","142.00","30.28","185.00","1","0.00","0.00","0.00"
"44","4820141659471","Цукерки зоряний вечір","249.02","38.00","344.00","1","0.30","74.21","102.51"
"45","4820146146655","Печиво здобне листкове вушка Saleks","154.00","29.87","200.00","1","0.00","0.00","0.00"
"46","4820146146709","Печиво листкове Лата культуа","208.27","40.00","292.00","1","-0.84","-175.57","-246.16"
"47","4820154480130","Печиво Yarych Марія з висівками 155г","17.00","22.22","23.00","0","10.00","170.00","230.00"
"48","4820154480154","Печиво Марія Класич.160г Yarych","17.00","30.00","22.00","0","11.00","187.00","242.00"
"49","4820154480178","Печиво ""Ярич"" Марія молоко з кальцієм 155г","17.00","22.22","23.00","0","6.00","102.00","138.00"
"50","4820154480192","Крекер вершковий Yarych 180г","21.00","28.57","27.00","0","3.00","63.00","81.00"
"51","4820154480215","Печиво Крекер ""Ярич"" цибуля 180г","20.30","31.71","27.00","0","7.00","142.10","189.00"
"52","4820154480239","Печиво Крекер ""Ярич"" ніжний 180г","20.30","28.57","27.00","0","3.00","60.90","81.00"
"53","4820154482486","Печиво марія оригінальна Yarych 155г.","17.00","30.00","23.00","0","6.00","102.00","138.00"
"54","4820154487214","Крекер какао Yarych 180г","20.30","28.57","27.00","0","10.00","203.00","270.00"
"55","4820157492390","Печиво Happy Star ТМ Toniya","162.00","48.94","210.00","1","0.00","0.00","0.00"
"56","4820157492734","Печиво Caramel Day Enjoy 2кг","166.24","35.00","225.00","1","0.00","0.00","0.00"
"57","4820157493397","Печиво TONIA цукрове До чаю","97.75","40.00","137.00","1","2.23","217.98","305.51"
"58","4820157493984","Печиво ""Повітряний десерт"" Tonya","312.14","30.14","407.00","1","0.62","192.28","250.71"
"59","4820157494103","печиво здоб леді енжой","162.33","35.00","219.00","1","2.00","324.66","438.00"
"60","4820157494110","Печиво здобне ""Буд бой"" з арахісом ТМ ""really Enjoy""","201.00","29.85","261.00","1","0.00","0.00","0.00"
"61","4820157494202","Печиво здобне Грайливі смугастики Enjoy","181.00","30.39","236.00","1","-0.02","-3.62","-4.72"
"62","4820157494219","печиво Мінікружечки чоко","238.16","30.00","310.00","1","0.00","0.00","0.00"
"63","4820157494295","Печиво Кокосанка Смуглянка тоня","166.72","35.00","225.00","1","1.40","232.91","314.33"
"64","4820157494370","Печиво Фрутті Чойс енджой","150.93","40.00","212.00","1","0.20","30.19","42.40"
"65","4820157494394","Печиво ""Кукурузка"" ТМ ""really Enjoy"" 1.9кг","150.12","35.00","203.00","1","0.00","0.00","0.00"
"66","4820157494547","Печ. ""Кільця з маком""1,6кг ТМ""Really ENJOY""","149.26","33.00","200.00","1","0.00","0.00","0.00"
"67","4820157494691","Печиво решітка ар ліс горіх шок 1.6 енжой","165.16","35.00","223.00","1","0.43","71.02","95.89"
"68","4820157495094","Печиво здобне енджой з конжутом  90 г","27.66","30.00","36.00","0","6.00","165.96","216.00"
"69","4820157495254","печиво зд кранч з арахісом нач енжой","194.18","35.00","262.00","1","1.80","349.52","471.60"
"70","4820157495384","печиво зд мілк сендвіч зі згущ мол тоня","0.01","0.00","236.00","1","0.00","0.00","0.00"
"71","4820158992745","Білосніжка Cultua gurman family","117.00","30.77","153.00","1","0.30","35.10","45.90"
"72","4820164480175","Кукурудзяні палички бобо сині","25.83","35.00","37.00","0","1.00","25.83","37.00"
"73","4820164480182","Кукурудзяні палички Бобо 140г","23.69","25.00","35.00","0","7.00","165.83","245.00"
"74","4820166612970","Халва ванільна Кухар рішельє 200г","28.00","28.57","36.00","0","0.00","0.00","0.00"
"75","4820167914219","Печиво здобне ""Маргаритка"" зі смаком малини","162.48","30.00","212.00","1","0.00","0.00","0.00"
"76","4820167914417","Вафлі трубочки зі смаком пряженого молока Деліція","293.75","35.00","397.00","1","0.22","64.04","86.55"
"77","4820167914479","Пряники заварні Ворзельські з декором Деліція","201.23","35.00","272.00","1","0.00","0.00","0.00"
"78","4820176520449","Яйце-сюрприз ""Funny Egg міпі"" 24шт","25.54","50.00","39.00","0","8.00","204.32","312.00"
"79","4820176521231","печиво цукрове геліо діно молоко","18.52","40.00","33.00","0","0.00","0.00","0.00"
"80","4820176521248","Печиво цукрове Hello Dino шок. 50 гр","18.52","40.00","26.00","0","0.00","0.00","0.00"
"81","4820176521507","Печ. цукр.Хелло діно  шок.30 г","12.15","35.00","16.00","0","0.00","0.00","0.00"
"82","4820176521569","Печ. цукр.Хелло діно з полун. начинкою 30 г","12.15","35.00","16.00","0","0.00","0.00","0.00"
"83","4820176521583","Печиво цукрове Хелло діно з фісташкою 30 г","12.15","35.00","16.00","0","0.00","0.00","0.00"
"84","4820180810420","ПЕЧ.Американське з родз. вага biscotti","177.58","35.00","240.00","1","0.65","114.72","155.04"
"85","4820180811540","Тістечко заварне Маскарпоне Біскоті","235.79","35.00","320.00","1","0.60","141.47","192.00"
"86","4820180811687","Печиво РОМАШКА біскотті","126.95","35.00","172.00","1","0.84","106.38","144.14"
"87","4820180811717","Печ Шарлотка фруктова Біскотті","135.95","35.00","185.00","1","1.36","184.35","250.86"
"88","4820180812103","Печиво пісочне Торкетті Біскоті","170.87","35.00","235.00","1","0.00","0.00","0.00"
"89","4820180812608","Печ. Американс  з шмат. шок. Біскотті","177.58","35.00","240.00","1","2.06","365.81","494.40"
"90","4820180812646","Кекс Традиційний Біскоті","189.33","35.00","257.00","1","0.00","0.00","0.00"
"91","4820180813018","печиво КІФЛИК Бісконті","188.75","35.00","255.00","1","0.85","160.44","216.75"
"92","4820180813056","Тістечко заварне ""Еклер"" ""Biscotti"" 0,8 кг","242.25","40.00","340.00","1","0.59","142.93","200.60"
"93","4820180813094","Тістечко бісквітне Бонбусоні Біскоті","237.26","35.00","325.00","1","0.00","0.00","0.00"
"94","4820180813179","Тістечко бісквітне Прага біскоті (пляцок)","250.61","35.00","340.00","1","0.00","0.00","0.00"
"95","4820180813230","Тістечко пісочне Карамеліо біскоті","238.73","40.00","340.00","1","0.00","0.00","0.00"
"96","4820180813377","Тістечко бісквітне з лимонним ароматом ""Лимон кейк""","240.20","40.00","336.00","1","0.00","0.00","0.00"
"97","4820180813575","Листовий круасан чоко Біскоті","266.60","35.00","360.00","1","0.20","54.12","73.08"
"98","4820180813582","Печиво Biscotti Фондані вагове","197.57","35.00","267.00","1","0.96","189.27","255.79"
"99","4820180813605","Печиво  Тутті Фрутті Біскотті","145.24","30.22","190.00","1","1.14","165.57","216.60"
"100","4820180814008","Тістечко бісквітне сенсі біскоті","263.13","40.00","369.00","1","0.42","109.99","154.24"
"101","4820180814374","Печиво здобне пісочне конвертик з яблуком Культуа","215.33","35.00","290.00","1","1.89","406.11","546.94"
"102","4820180814381","печиво здобне пісочне Морелі Культуа","165.82","35.00","224.00","1","0.00","0.00","0.00"
"103","4820180814428","Тістечко листкове яблуч культуа","215.21","40.00","301.00","1","1.79","385.23","538.79"
"104","4820180814947","Печиво здобне пісочне Морелі культуа 0.45 г","0.01","0.00","120.00","0","0.00","0.00","0.00"
